[18, 20.14987988038805, 1, 15.0, 27.5, 1]
[23, 18.33232802770991, 1, 25.0, -22.5, 1]
[28, 18.33232802770991, 1, 25.0, 27.5, 1]
[156, 21.246984764265193, 1, 155.0, 7.5, 1]
[263, 20.635263507963938, 1, 265.0, -22.5, 1]
[286, 25.238182234746986, 1, 285.0, 7.5, 1]
[287, 25.238182234746986, 1, 285.0, 17.5, 1]
[315, 36.6511775954147, 1, 315.0, -2.5, 1]
[343, 33.203674333282216, 1, 345.0, -22.5, 1]
[344, 33.203674333282216, 1, 345.0, -12.5, 1]
